date,category,region,units_sold,unit_price,sales,profit,margin_pct
2025-03-19,Sports,North,23,91.61,2107.03,594.33,28.2
2025-03-19,Books,South,1,35.77,35.77,10.14,28.4
2025-03-20,Books,East,4,9.23,36.92,11.09,30.0
2025-03-20,Books,East,2,23.46,46.92,15.33,32.7
2025-03-20,Books,West,23,27.9,641.7,202.48,31.6
2025-03-20,Electronics,North,57,303.75,17313.75,3174.95,18.3
2025-03-20,Books,North,43,37.88,1628.84,680.19,41.8
2025-03-20,Books,North,10,43.53,435.3,146.66,33.7
2025-03-20,Sports,East,10,47.88,478.8,192.96,40.3
2025-03-20,Electronics,West,18,245.65,4421.7,554.68,12.5
2025-03-20,Food & Beverage,North,9,15.82,142.38,41.84,29.4
2025-03-21,Clothing,West,36,74.66,2687.76,1471.84,54.8
2025-03-21,Clothing,North,5,36.98,184.9,57.2,30.9
2025-03-21,Sports,North,15,119.94,1799.1,748.86,41.6
2025-03-21,Sports,North,6,161.57,969.42,370.65,38.2
2025-03-21,Food & Beverage,East,55,27.41,1507.55,559.76,37.1
2025-03-21,Books,East,41,30.74,1260.34,467.77,37.1
2025-03-21,Books,East,52,28.35,1474.2,672.55,45.6
2025-03-22,Electronics,West,31,194.32,6023.92,1458.95,24.2
2025-03-22,Food & Beverage,West,47,49.61,2331.67,443.62,19.0
2025-03-22,Books,East,52,37.4,1944.8,533.84,27.4
2025-03-22,Clothing,South,55,87.54,4814.7,2504.54,52.0
2025-03-22,Clothing,West,58,31.09,1803.22,585.41,32.5
2025-03-23,Books,East,27,33.35,900.45,311.95,34.6
2025-03-23,Food & Beverage,East,6,16.71,100.26,30.54,30.5
2025-03-23,Electronics,East,60,476.18,28570.8,5046.49,17.7
2025-03-23,Sports,South,27,94.65,2555.55,577.86,22.6
2025-03-23,Food & Beverage,North,20,17.95,359.0,127.74,35.6
2025-03-23,Sports,West,38,58.53,2224.14,680.63,30.6
2025-03-23,Clothing,East,16,83.07,1329.12,453.53,34.1
2025-03-23,Clothing,East,38,57.3,2177.4,698.33,32.1
2025-03-24,Electronics,North,10,353.0,3530.0,649.68,18.4
2025-03-24,Electronics,South,4,72.79,291.16,41.66,14.3
2025-03-24,Clothing,East,54,56.19,3034.26,1430.4,47.1
2025-03-24,Food & Beverage,North,3,14.3,42.9,10.38,24.2
2025-03-25,Electronics,North,3,388.74,1166.22,264.48,22.7
2025-03-25,Clothing,South,58,50.44,2925.52,1604.27,54.8
2025-03-25,Electronics,East,38,212.52,8075.76,1847.66,22.9
2025-03-25,Electronics,East,9,112.64,1013.76,201.54,19.9
2025-03-26,Clothing,North,32,90.48,2895.36,1367.36,47.2
2025-03-26,Electronics,West,55,222.24,12223.2,1725.49,14.1
2025-03-26,Sports,West,23,191.31,4400.13,1237.67,28.1
2025-03-26,Sports,West,52,187.49,9749.48,3693.61,37.9
2025-03-26,Food & Beverage,East,14,16.62,232.68,48.8,21.0
2025-03-26,Clothing,North,6,24.34,146.04,75.76,51.9
2025-03-27,Electronics,West,9,142.72,1284.48,166.4,13.0
2025-03-27,Food & Beverage,East,38,16.55,628.9,173.78,27.6
2025-03-27,Sports,North,60,156.37,9382.2,3832.78,40.9
2025-03-27,Books,East,60,32.23,1933.8,881.78,45.6
2025-03-27,Electronics,East,11,256.34,2819.74,464.87,16.5
2025-03-28,Electronics,East,25,166.27,4156.75,767.71,18.5
2025-03-28,Sports,East,29,46.12,1337.48,381.69,28.5
2025-03-28,Sports,East,59,163.04,9619.36,3786.44,39.4
2025-03-28,Clothing,North,56,111.82,6261.92,3372.5,53.9
2025-03-29,Electronics,West,57,495.11,28221.27,3930.15,13.9
2025-03-29,Clothing,South,33,70.57,2328.81,1255.85,53.9
2025-03-29,Clothing,South,27,17.13,462.51,139.82,30.2
2025-03-29,Food & Beverage,East,52,34.3,1783.6,441.33,24.7
2025-03-29,Electronics,West,50,426.22,21311.0,3945.52,18.5
2025-03-29,Clothing,South,22,77.79,1711.38,880.41,51.4
2025-03-29,Books,East,34,21.53,732.02,272.03,37.2
2025-03-30,Books,South,28,29.37,822.36,343.9,41.8
2025-03-30,Electronics,West,47,328.21,15425.87,2433.05,15.8
2025-03-30,Sports,North,19,91.85,1745.15,526.11,30.1
2025-03-30,Electronics,West,54,448.86,24238.44,5836.04,24.1
2025-03-30,Books,South,60,16.28,976.8,376.95,38.6
2025-03-30,Sports,East,20,189.5,3790.0,1479.74,39.0
2025-03-30,Clothing,East,26,45.01,1170.26,506.35,43.3
2025-03-30,Electronics,South,53,241.82,12816.46,2199.4,17.2
2025-03-31,Electronics,North,52,479.99,24959.48,4731.91,19.0
2025-03-31,Books,West,2,24.06,48.12,22.57,46.9
2025-03-31,Food & Beverage,North,32,56.92,1821.44,405.6,22.3
2025-03-31,Books,East,50,12.29,614.5,186.82,30.4
2025-03-31,Sports,East,12,124.02,1488.24,387.02,26.0
2025-03-31,Sports,North,22,156.9,3451.8,1412.88,40.9
2025-03-31,Electronics,North,9,541.71,4875.39,1048.37,21.5
2025-04-01,Food & Beverage,East,27,12.9,348.3,92.4,26.5
2025-04-01,Clothing,East,7,100.1,700.7,260.8,37.2
2025-04-01,Books,North,5,45.37,226.85,102.27,45.1
2025-04-01,Electronics,South,5,366.34,1831.7,408.97,22.3
2025-04-01,Food & Beverage,South,8,35.48,283.84,70.25,24.8
2025-04-02,Books,West,33,11.91,393.03,158.64,40.4
2025-04-02,Food & Beverage,North,23,46.58,1071.34,268.53,25.1
2025-04-02,Sports,South,35,171.08,5987.8,2185.92,36.5
2025-04-02,Books,North,5,15.17,75.85,24.93,32.9
2025-04-02,Books,South,31,35.74,1107.94,469.97,42.4
2025-04-02,Food & Beverage,North,22,49.92,1098.24,371.79,33.9
2025-04-02,Sports,North,52,129.07,6711.64,2566.28,38.2
2025-04-02,Clothing,South,13,72.19,938.47,394.96,42.1
2025-04-03,Electronics,South,54,320.36,17299.44,4128.94,23.9
2025-04-03,Sports,West,25,78.0,1950.0,572.86,29.4
2025-04-03,Electronics,North,29,182.84,5302.36,1029.84,19.4
2025-04-03,Electronics,East,42,233.38,9801.96,2131.59,21.7
2025-04-03,Electronics,East,56,288.4,16150.4,2219.56,13.7
2025-04-03,Electronics,North,38,157.58,5988.04,1103.39,18.4
2025-04-03,Books,East,8,29.4,235.2,60.56,25.7
2025-04-03,Food & Beverage,South,20,26.25,525.0,139.19,26.5
2025-04-04,Electronics,North,20,413.11,8262.2,2063.83,25.0
2025-04-04,Food & Beverage,West,10,17.63,176.3,61.7,35.0
2025-04-04,Electronics,East,5,303.74,1518.7,328.07,21.6
2025-04-04,Sports,North,2,226.12,452.24,129.14,28.6
2025-04-05,Electronics,South,60,270.43,16225.8,3211.75,19.8
2025-04-05,Electronics,East,8,125.96,1007.68,155.53,15.4
2025-04-05,Food & Beverage,East,57,11.1,632.7,186.83,29.5
2025-04-05,Books,North,15,11.01,165.15,53.12,32.2
2025-04-05,Books,North,52,35.43,1842.36,856.88,46.5
2025-04-05,Books,East,59,26.96,1590.64,506.52,31.8
2025-04-05,Sports,North,20,213.2,4264.0,1296.4,30.4
2025-04-05,Food & Beverage,East,48,7.71,370.08,71.7,19.4
2025-04-05,Books,North,7,42.0,294.0,76.38,26.0
2025-04-06,Food & Beverage,West,35,9.81,343.35,72.71,21.2
2025-04-06,Books,South,6,16.82,100.92,29.53,29.3
2025-04-06,Books,North,41,39.09,1602.69,574.04,35.8
2025-04-06,Clothing,South,48,103.96,4990.08,2574.66,51.6
2025-04-06,Books,South,27,7.35,198.45,73.48,37.0
2025-04-06,Food & Beverage,South,32,26.68,853.76,163.81,19.2
2025-04-06,Clothing,West,13,101.63,1321.19,493.04,37.3
2025-04-06,Clothing,West,38,58.21,2211.98,983.41,44.5
2025-04-06,Food & Beverage,South,40,39.17,1566.8,321.08,20.5
2025-04-06,Sports,East,42,135.39,5686.38,1252.66,22.0
2025-04-07,Sports,South,48,58.98,2831.04,695.41,24.6
2025-04-07,Clothing,North,43,47.29,2033.47,971.52,47.8
2025-04-07,Clothing,South,48,17.9,859.2,273.27,31.8
2025-04-07,Sports,South,14,62.8,879.2,213.23,24.3
2025-04-08,Clothing,North,54,101.32,5471.28,2206.78,40.3
2025-04-08,Food & Beverage,South,29,10.35,300.15,97.51,32.5
2025-04-08,Electronics,East,21,514.97,10814.37,1830.16,16.9
2025-04-08,Books,East,29,30.68,889.72,397.96,44.7
2025-04-09,Clothing,West,23,34.74,799.02,372.71,46.6
2025-04-09,Clothing,West,32,114.66,3669.12,1502.0,40.9
2025-04-09,Food & Beverage,North,28,29.74,832.72,160.12,19.2
2025-04-09,Electronics,West,34,201.41,6847.94,1189.78,17.4
2025-04-09,Food & Beverage,South,19,15.81,300.39,79.67,26.5
2025-04-10,Sports,North,38,117.07,4448.66,1248.47,28.1
2025-04-10,Clothing,West,13,87.29,1134.77,418.62,36.9
2025-04-10,Sports,West,18,48.88,879.84,232.38,26.4
2025-04-10,Clothing,North,50,45.56,2278.0,960.12,42.1
2025-04-11,Books,South,8,14.91,119.28,39.99,33.5
2025-04-11,Food & Beverage,North,18,50.36,906.48,256.8,28.3
2025-04-11,Food & Beverage,West,2,7.83,15.66,5.82,37.1
2025-04-11,Electronics,South,58,178.9,10376.2,2337.37,22.5
2025-04-11,Books,South,41,21.51,881.91,327.64,37.2
2025-04-12,Electronics,East,50,388.13,19406.5,3726.11,19.2
2025-04-12,Books,East,1,24.56,24.56,7.2,29.3
2025-04-12,Food & Beverage,West,17,36.32,617.44,144.72,23.4
2025-04-12,Clothing,West,43,103.4,4446.2,2002.54,45.0
2025-04-12,Books,East,7,21.17,148.19,58.34,39.4
2025-04-13,Food & Beverage,North,55,23.15,1273.25,349.22,27.4
2025-04-13,Clothing,East,32,40.84,1306.88,704.9,53.9
2025-04-13,Electronics,North,7,364.97,2554.79,352.07,13.8
2025-04-13,Sports,North,14,119.69,1675.66,547.93,32.7
2025-04-13,Electronics,North,44,570.06,25082.64,4798.66,19.1
2025-04-14,Clothing,South,48,33.77,1620.96,636.58,39.3
2025-04-14,Electronics,East,1,488.93,488.93,84.68,17.3
2025-04-14,Food & Beverage,West,58,14.41,835.78,207.41,24.8
2025-04-14,Clothing,North,6,114.5,687.0,341.97,49.8
2025-04-14,Books,South,3,20.91,62.73,19.68,31.4
2025-04-14,Clothing,North,60,118.93,7135.8,3598.34,50.4
2025-04-14,Clothing,West,57,49.73,2834.61,913.25,32.2
2025-04-14,Books,South,60,23.78,1426.8,356.73,25.0
2025-04-14,Food & Beverage,East,49,26.62,1304.38,416.34,31.9
2025-04-15,Electronics,North,43,224.95,9672.85,1377.11,14.2
2025-04-15,Clothing,South,48,17.77,852.96,294.14,34.5
2025-04-15,Clothing,South,9,41.38,372.42,117.43,31.5
2025-04-15,Sports,South,40,39.79,1591.6,387.67,24.4
2025-04-16,Clothing,East,41,99.16,4065.56,1993.23,49.0
2025-04-16,Sports,South,45,28.25,1271.25,508.79,40.0
2025-04-16,Sports,West,1,50.85,50.85,11.54,22.7
2025-04-16,Clothing,West,7,23.91,167.37,56.8,33.9
2025-04-16,Electronics,South,27,112.99,3050.73,457.01,15.0
2025-04-16,Clothing,East,46,73.11,3363.06,1475.54,43.9
2025-04-16,Books,East,57,23.62,1346.34,593.22,44.1
2025-04-16,Books,South,29,19.44,563.76,220.16,39.1
2025-04-16,Sports,East,21,70.18,1473.78,387.35,26.3
2025-04-17,Electronics,South,26,183.71,4776.46,1052.89,22.0
2025-04-17,Sports,North,56,143.35,8027.6,3045.03,37.9
2025-04-17,Clothing,North,15,106.24,1593.6,690.64,43.3
2025-04-17,Electronics,West,26,461.92,12009.92,2347.77,19.5
2025-04-17,Clothing,North,34,38.96,1324.64,687.42,51.9
2025-04-17,Clothing,South,59,18.3,1079.7,555.59,51.5
2025-04-17,Books,North,16,29.04,464.64,125.09,26.9
2025-04-17,Books,North,17,18.81,319.77,120.31,37.6
2025-04-17,Clothing,North,28,76.48,2141.44,1091.01,50.9
2025-04-18,Clothing,North,34,35.1,1193.4,489.99,41.1
2025-04-18,Sports,North,48,180.35,8656.8,2702.48,31.2
2025-04-18,Food & Beverage,East,2,6.81,13.62,2.48,18.2
2025-04-18,Electronics,North,56,483.04,27050.24,3352.75,12.4
2025-04-18,Food & Beverage,South,49,34.56,1693.44,520.58,30.7
2025-04-19,Electronics,South,31,432.27,13400.37,1779.22,13.3
2025-04-19,Books,East,4,34.86,139.44,58.86,42.2
2025-04-19,Books,North,47,14.71,691.37,229.03,33.1
2025-04-19,Sports,North,51,212.25,10824.75,3779.15,34.9
2025-04-20,Food & Beverage,East,11,9.27,101.97,34.93,34.3
2025-04-20,Books,West,19,23.72,450.68,207.02,45.9
2025-04-20,Electronics,South,12,383.61,4603.32,725.33,15.8
2025-04-20,Books,North,21,23.16,486.36,126.11,25.9
2025-04-20,Sports,West,2,27.95,55.9,12.84,23.0
2025-04-20,Food & Beverage,South,25,18.49,462.25,114.78,24.8
2025-04-20,Food & Beverage,East,34,12.34,419.56,107.22,25.6
2025-04-20,Electronics,South,27,128.43,3467.61,537.56,15.5
2025-04-20,Clothing,East,24,88.66,2127.84,833.16,39.2
2025-04-20,Clothing,West,47,19.4,911.8,436.36,47.9
2025-04-21,Sports,North,27,66.04,1783.08,538.56,30.2
2025-04-21,Books,West,40,19.36,774.4,371.49,48.0
2025-04-21,Books,South,9,9.06,81.54,25.41,31.2
2025-04-21,Electronics,North,56,281.18,15746.08,3598.56,22.9
2025-04-21,Electronics,North,17,394.15,6700.55,1029.38,15.4
2025-04-21,Clothing,West,32,107.45,3438.4,1245.57,36.2
2025-04-21,Clothing,West,46,95.2,4379.2,1892.17,43.2
2025-04-21,Electronics,West,18,181.74,3271.32,678.77,20.7
2025-04-21,Clothing,West,40,86.18,3447.2,1659.82,48.1
2025-04-22,Books,East,27,18.4,496.8,126.57,25.5
2025-04-22,Sports,South,24,135.0,3240.0,1260.39,38.9
2025-04-22,Sports,South,7,68.15,477.05,179.21,37.6
2025-04-22,Electronics,West,56,97.13,5439.28,928.62,17.1
2025-04-22,Sports,South,23,171.27,3939.21,1161.02,29.5
2025-04-22,Food & Beverage,North,12,26.62,319.44,72.13,22.6
2025-04-22,Food & Beverage,East,35,37.53,1313.55,313.63,23.9
2025-04-22,Electronics,North,31,274.22,8500.82,1474.51,17.3
2025-04-23,Food & Beverage,North,50,17.44,872.0,175.96,20.2
2025-04-23,Clothing,South,54,106.33,5741.82,2198.47,38.3
2025-04-23,Clothing,West,40,102.33,4093.2,1290.92,31.5
2025-04-23,Food & Beverage,North,19,41.29,784.51,150.24,19.2
2025-04-23,Food & Beverage,South,14,41.62,582.68,129.23,22.2
2025-04-23,Food & Beverage,South,54,25.81,1393.74,414.53,29.7
2025-04-24,Electronics,West,47,173.19,8139.93,1126.44,13.8
2025-04-24,Electronics,North,7,435.56,3048.92,546.11,17.9
2025-04-24,Sports,North,35,33.0,1155.0,479.46,41.5
2025-04-24,Clothing,North,41,99.21,4067.61,1721.19,42.3
2025-04-24,Clothing,West,42,48.92,2054.64,732.33,35.6
2025-04-24,Sports,North,47,38.91,1828.77,433.0,23.7
2025-04-24,Books,West,49,38.77,1899.73,908.12,47.8
2025-04-24,Electronics,West,33,440.52,14537.16,3216.47,22.1
2025-04-24,Books,North,1,42.74,42.74,12.74,29.8
2025-04-25,Electronics,North,22,468.08,10297.76,1385.69,13.5
2025-04-25,Clothing,North,16,100.37,1605.92,615.81,38.3
2025-04-25,Sports,East,47,74.61,3506.67,1458.07,41.6
2025-04-25,Electronics,West,59,81.29,4796.11,962.76,20.1
2025-04-26,Sports,East,40,170.7,6828.0,1685.05,24.7
2025-04-26,Electronics,North,20,383.58,7671.6,1726.93,22.5
2025-04-26,Books,East,7,26.52,185.64,56.05,30.2
2025-04-26,Sports,West,22,170.85,3758.7,1267.85,33.7
2025-04-26,Sports,South,11,150.02,1650.22,415.09,25.2
2025-04-27,Books,South,5,14.12,70.6,22.12,31.3
2025-04-27,Food & Beverage,West,5,9.15,45.75,16.78,36.7
2025-04-27,Food & Beverage,South,34,26.21,891.14,328.06,36.8
2025-04-27,Electronics,East,41,93.37,3828.17,853.54,22.3
2025-04-27,Clothing,West,60,56.53,3391.8,1386.71,40.9
2025-04-28,Electronics,North,8,452.48,3619.84,635.09,17.5
2025-04-28,Electronics,North,13,514.54,6689.02,850.85,12.7
2025-04-28,Clothing,East,25,59.61,1490.25,673.38,45.2
2025-04-28,Electronics,West,10,367.66,3676.6,475.93,12.9
2025-04-28,Clothing,North,12,109.94,1319.28,479.57,36.4
2025-04-28,Food & Beverage,East,4,43.87,175.48,49.45,28.2
2025-04-28,Clothing,West,37,26.42,977.54,446.34,45.7
2025-04-28,Sports,West,49,121.05,5931.45,2375.45,40.0
2025-04-28,Books,South,34,31.14,1058.76,335.41,31.7
2025-04-28,Electronics,North,16,238.83,3821.28,734.03,19.2
2025-04-29,Books,West,50,14.21,710.5,226.39,31.9
2025-04-29,Sports,South,27,25.47,687.69,183.44,26.7
2025-04-29,Food & Beverage,North,4,11.05,44.2,11.23,25.4
2025-04-29,Electronics,North,33,269.86,8905.38,1722.12,19.3
2025-04-29,Electronics,East,19,337.17,6406.23,1547.39,24.2
2025-04-29,Sports,East,38,173.58,6596.04,1982.58,30.1
2025-04-29,Books,West,50,27.98,1399.0,609.76,43.6
2025-04-29,Food & Beverage,West,6,45.01,270.06,64.57,23.9
2025-04-29,Books,East,38,21.31,809.78,379.74,46.9
2025-04-29,Clothing,South,22,66.92,1472.24,550.03,37.4
2025-04-30,Books,East,37,29.19,1080.03,512.17,47.4
2025-04-30,Clothing,South,57,31.49,1794.93,621.47,34.6
2025-04-30,Clothing,East,50,31.33,1566.5,849.48,54.2
2025-04-30,Sports,North,27,151.8,4098.6,920.51,22.5
2025-04-30,Books,West,10,20.74,207.4,57.47,27.7
2025-04-30,Sports,North,42,114.49,4808.58,1778.48,37.0
2025-04-30,Food & Beverage,South,34,29.07,988.38,242.31,24.5
2025-04-30,Books,East,42,16.6,697.2,326.65,46.9
2025-04-30,Clothing,North,54,116.12,6270.48,2327.45,37.1
2025-04-30,Electronics,East,27,475.29,12832.83,1736.47,13.5
2025-05-01,Books,West,22,8.96,197.12,85.76,43.5
2025-05-01,Clothing,West,38,95.13,3614.94,1576.57,43.6
2025-05-01,Clothing,West,43,42.93,1845.99,915.43,49.6
2025-05-01,Sports,West,23,93.25,2144.75,503.07,23.5
2025-05-01,Clothing,North,36,75.44,2715.84,1103.96,40.6
2025-05-02,Clothing,South,52,63.44,3298.88,1461.0,44.3
2025-05-02,Electronics,East,54,168.69,9109.26,1409.35,15.5
2025-05-02,Books,South,16,24.12,385.92,165.11,42.8
2025-05-02,Books,East,41,38.61,1583.01,706.92,44.7
2025-05-02,Clothing,West,49,38.49,1886.01,568.87,30.2
2025-05-02,Books,West,39,20.5,799.5,362.66,45.4
2025-05-02,Electronics,North,8,494.68,3957.44,867.56,21.9
2025-05-02,Books,South,5,9.54,47.7,14.05,29.4
2025-05-02,Books,East,53,40.97,2171.41,969.59,44.7
2025-05-03,Electronics,West,34,103.51,3519.34,718.92,20.4
2025-05-03,Electronics,East,41,351.48,14410.68,3336.34,23.2
2025-05-03,Food & Beverage,North,30,26.85,805.5,173.54,21.5
2025-05-03,Books,South,56,23.97,1342.32,472.45,35.2
2025-05-04,Clothing,North,47,61.73,2901.31,1332.79,45.9
2025-05-04,Food & Beverage,North,58,31.38,1820.04,488.75,26.9
2025-05-04,Food & Beverage,West,11,7.62,83.82,30.89,36.9
2025-05-04,Clothing,West,49,105.62,5175.38,2421.29,46.8
2025-05-04,Books,South,23,7.76,178.48,77.41,43.4
2025-05-04,Sports,West,60,89.21,5352.6,1228.63,23.0
2025-05-04,Clothing,North,50,111.16,5558.0,1698.99,30.6
2025-05-05,Books,East,5,41.0,205.0,60.61,29.6
2025-05-05,Sports,South,6,169.83,1018.98,418.64,41.1
2025-05-05,Food & Beverage,East,46,49.22,2264.12,499.29,22.1
2025-05-05,Sports,North,30,135.75,4072.5,960.42,23.6
2025-05-05,Electronics,South,55,448.53,24669.15,5871.08,23.8
2025-05-05,Electronics,North,39,170.91,6665.49,1128.99,16.9
2025-05-05,Clothing,West,16,101.64,1626.24,886.12,54.5
2025-05-05,Food & Beverage,South,30,24.58,737.4,217.3,29.5
2025-05-06,Sports,North,13,68.18,886.34,208.17,23.5
2025-05-06,Books,East,20,17.29,345.8,90.36,26.1
2025-05-06,Clothing,East,4,31.28,125.12,49.91,39.9
2025-05-06,Books,North,53,12.68,672.04,210.58,31.3
2025-05-06,Electronics,South,29,149.45,4334.05,661.01,15.3
2025-05-06,Electronics,West,31,304.36,9435.16,2270.09,24.1
2025-05-07,Sports,South,59,48.24,2846.16,634.13,22.3
2025-05-07,Clothing,North,57,76.61,4366.77,2205.91,50.5
2025-05-07,Books,South,7,25.29,177.03,54.89,31.0
2025-05-07,Sports,South,37,106.47,3939.39,1445.4,36.7
2025-05-07,Sports,West,15,156.42,2346.3,922.84,39.3
2025-05-07,Clothing,South,57,24.37,1389.09,595.68,42.9
2025-05-07,Books,East,27,9.38,253.26,76.65,30.3
2025-05-08,Sports,North,32,185.62,5939.84,2006.02,33.8
2025-05-08,Sports,West,44,186.88,8222.72,2004.69,24.4
2025-05-08,Sports,North,26,201.21,5231.46,1670.37,31.9
2025-05-08,Sports,South,56,146.37,8196.72,2401.78,29.3
2025-05-08,Electronics,West,35,140.32,4911.2,1010.03,20.6
2025-05-08,Clothing,South,15,72.96,1094.4,418.03,38.2
2025-05-08,Clothing,North,26,99.21,2579.46,1199.16,46.5
2025-05-08,Electronics,East,35,520.09,18203.15,4401.84,24.2
2025-05-08,Food & Beverage,West,37,11.77,435.49,84.73,19.5
2025-05-08,Clothing,North,37,34.0,1258.0,555.99,44.2
2025-05-09,Books,North,36,30.94,1113.84,476.38,42.8
2025-05-09,Food & Beverage,South,28,29.75,833.0,240.21,28.8
2025-05-09,Books,North,11,13.87,152.57,70.38,46.1
2025-05-09,Food & Beverage,North,39,41.55,1620.45,366.16,22.6
2025-05-09,Books,West,47,27.14,1275.58,521.74,40.9
2025-05-09,Books,East,42,12.77,536.34,242.95,45.3
2025-05-09,Food & Beverage,North,42,10.1,424.2,105.78,24.9
2025-05-10,Books,West,52,32.04,1666.08,430.24,25.8
2025-05-10,Sports,North,23,214.2,4926.6,1315.68,26.7
2025-05-10,Books,West,29,20.5,594.5,175.42,29.5
2025-05-10,Clothing,North,60,91.58,5494.8,2026.07,36.9
2025-05-10,Electronics,North,47,395.24,18576.28,4579.73,24.7
2025-05-10,Sports,West,25,117.56,2939.0,1150.34,39.1
2025-05-10,Books,West,33,23.91,789.03,350.7,44.4
2025-05-10,Clothing,East,34,79.34,2697.56,1142.35,42.3
2025-05-10,Electronics,East,44,315.25,13871.0,2383.28,17.2
2025-05-11,Clothing,East,4,92.43,369.72,192.53,52.1
2025-05-11,Food & Beverage,West,25,37.75,943.75,232.52,24.6
2025-05-11,Sports,North,2,162.31,324.62,82.32,25.4
2025-05-11,Books,South,50,28.7,1435.0,640.11,44.6
2025-05-11,Food & Beverage,East,12,49.39,592.68,153.29,25.9
2025-05-12,Sports,South,9,75.19,676.71,259.21,38.3
2025-05-12,Food & Beverage,South,41,14.49,594.09,220.01,37.0
2025-05-12,Books,East,51,21.55,1099.05,493.77,44.9
2025-05-12,Clothing,North,22,66.14,1455.08,531.37,36.5
2025-05-12,Food & Beverage,South,35,35.34,1236.9,401.35,32.4
2025-05-12,Sports,South,59,171.09,10094.31,3006.24,29.8
2025-05-12,Books,South,26,34.45,895.7,269.59,30.1
2025-05-12,Clothing,East,34,82.78,2814.52,1327.35,47.2
2025-05-13,Clothing,North,36,103.06,3710.16,1455.52,39.2
2025-05-13,Electronics,West,34,190.4,6473.6,1101.91,17.0
2025-05-13,Books,East,2,28.89,57.78,24.49,42.4
2025-05-13,Food & Beverage,East,15,5.61,84.15,20.31,24.1
2025-05-14,Electronics,North,60,494.05,29643.0,7078.88,23.9
2025-05-14,Books,West,11,9.5,104.5,38.66,37.0
2025-05-14,Food & Beverage,South,18,36.63,659.34,130.02,19.7
2025-05-14,Food & Beverage,South,26,16.96,440.96,108.06,24.5
2025-05-14,Sports,North,21,194.31,4080.51,1062.81,26.0
2025-05-14,Clothing,South,24,72.03,1728.72,611.3,35.4
2025-05-14,Sports,West,47,172.26,8096.22,2630.5,32.5
2025-05-14,Clothing,West,29,104.41,3027.89,943.03,31.1
2025-05-15,Food & Beverage,South,45,39.5,1777.5,605.2,34.0
2025-05-15,Food & Beverage,North,3,45.93,137.79,29.69,21.5
2025-05-15,Sports,North,45,145.49,6547.05,2059.55,31.5
2025-05-15,Electronics,South,49,252.69,12381.81,1923.13,15.5
2025-05-15,Clothing,South,55,62.1,3415.5,1500.95,43.9
2025-05-15,Food & Beverage,West,11,45.06,495.66,181.92,36.7
2025-05-15,Books,West,27,9.87,266.49,86.51,32.5
2025-05-15,Books,West,51,32.14,1639.14,612.96,37.4
2025-05-16,Food & Beverage,South,9,24.45,220.05,54.48,24.8
2025-05-16,Food & Beverage,East,35,35.12,1229.2,401.43,32.7
2025-05-16,Sports,East,51,184.82,9425.82,3558.45,37.8
2025-05-16,Books,East,12,25.27,303.24,97.05,32.0
2025-05-16,Books,North,6,39.1,234.6,81.75,34.8
2025-05-16,Food & Beverage,North,9,54.01,486.09,88.1,18.1
2025-05-17,Electronics,South,52,187.99,9775.48,1985.32,20.3
2025-05-17,Books,South,5,34.8,174.0,48.75,28.0
2025-05-17,Electronics,East,56,223.96,12541.76,1844.7,14.7
2025-05-17,Food & Beverage,East,31,6.85,212.35,46.89,22.1
2025-05-18,Sports,South,44,34.26,1507.44,423.07,28.1
2025-05-18,Books,West,25,26.77,669.25,320.49,47.9
2025-05-18,Sports,South,32,174.02,5568.64,1993.97,35.8
